segment_code,segment_title,family_code,family_title,class_code,class_title,commodity_code,commodity_title
10000000,Live Plant and Animal Material and Accessories and Supplies,10310000,Fresh cut blooms of high species or variety count flowers,10318300,Fresh cut leucospermums,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10310000,Fresh cut blooms of high species or variety count flowers,,,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321500,Fresh cut agapanthuses,10321501,Fresh cut blue agapanthus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321500,Fresh cut agapanthuses,10321502,Fresh cut white agapanthus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321500,Fresh cut agapanthuses,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321600,Fresh cut alchemillas,10321601,Fresh cut ladys mantle alchemilla
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321600,Fresh cut alchemillas,10321602,Fresh cut robustica alchemilla
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321600,Fresh cut alchemillas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321700,Fresh cut alstilbes,10321701,Fresh cut hot pink astilbe
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321700,Fresh cut alstilbes,10321702,Fresh cut light pink astilbe
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321700,Fresh cut alstilbes,10321703,Fresh cut red astilbe
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321700,Fresh cut alstilbes,10321704,Fresh cut white astilbe
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321700,Fresh cut alstilbes,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321800,Fresh cut angelicas,10321801,Fresh cut gigas angelica
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321800,Fresh cut angelicas,10321802,Fresh cut sylvestris angelica
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321800,Fresh cut angelicas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321900,Fresh cut artemesias,10321901,Fresh cut green artemesia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321900,Fresh cut artemesias,10321902,Fresh cut silver king artemesia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10321900,Fresh cut artemesias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322000,Fresh cut artichoke flowers,10322001,Fresh cut chocolate artichoke flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322000,Fresh cut artichoke flowers,10322002,Fresh cut green artichoke flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322000,Fresh cut artichoke flowers,10322003,Fresh cut purple or flowering artichoke flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322000,Fresh cut artichoke flowers,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322100,Fresh cut astrantias,10322101,Fresh cut pink astrantia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322100,Fresh cut astrantias,10322102,Fresh cut white astrantia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322100,Fresh cut astrantias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322200,Fresh cut banana flowers,10322201,Fresh cut orange banana flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322200,Fresh cut banana flowers,10322202,Fresh cut orange torch banana flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322200,Fresh cut banana flowers,10322203,Fresh cut purple banana flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322200,Fresh cut banana flowers,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322300,Fresh cut baptisias,10322301,Fresh cut australis baptisia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322300,Fresh cut baptisias,10322302,Fresh cut sphaerocarpa baptisia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322300,Fresh cut baptisias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322400,Fresh cut boronias,10322401,Fresh cut pink boronia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322400,Fresh cut boronias,10322402,Fresh cut yellow boronia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322400,Fresh cut boronias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322500,Fresh cut bromelias,10322501,Fresh cut yellow reg bromelia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322500,Fresh cut bromelias,10322502,Fresh cut red reg bromelia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322500,Fresh cut bromelias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322600,Fresh cut brunias,10322601,Fresh cut albiflora brunia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322600,Fresh cut brunias,10322602,Fresh cut albiflora green brunia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322600,Fresh cut brunias,10322603,Fresh cut silver spray brunia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322600,Fresh cut brunias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322700,Fresh cut calatheas,10322701,Fresh cut cigar calathea
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322700,Fresh cut calatheas,10322702,Fresh cut green ice calathea
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322700,Fresh cut calatheas,10322703,Fresh cut rattlesnake calathea
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322700,Fresh cut calatheas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322800,Fresh cut calcynias,10322801,Fresh cut pink calcynia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322800,Fresh cut calcynias,10322802,Fresh cut princess calcynia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322800,Fresh cut calcynias,10322803,Fresh cut white calcynia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322800,Fresh cut calcynias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322900,Fresh cut calendulas,10322901,Fresh cut orange calendula
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322900,Fresh cut calendulas,10322902,Fresh cut yellow calendula
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10322900,Fresh cut calendulas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323000,Fresh cut campanulas or bellflowers,10323001,Fresh cut blue bells campanula
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323000,Fresh cut campanulas or bellflowers,10323002,Fresh cut pink bells campanula
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323000,Fresh cut campanulas or bellflowers,10323003,Fresh cut white bells campanula
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323000,Fresh cut campanulas or bellflowers,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323100,Fresh cut cestrums,10323101,Fresh cut red cestrum
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323100,Fresh cut cestrums,10323102,Fresh cut red zohar cestrum
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323100,Fresh cut cestrums,10323103,Fresh cut yellow cestrum
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323100,Fresh cut cestrums,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323200,Fresh cut chasmanthes,10323201,Fresh cut floribunda yellow chasmanthe
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323200,Fresh cut chasmanthes,10323202,Fresh cut floribundi orange chasmanthe
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323200,Fresh cut chasmanthes,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323300,Fresh cut costuses,10323301,Fresh cut barbatus costus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323300,Fresh cut costuses,10323302,Fresh cut indian head costus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323300,Fresh cut costuses,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323400,Fresh cut crocosmias,10323401,Fresh cut lucifer crocosmia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323400,Fresh cut crocosmias,10323402,Fresh cut pods crocosmia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323400,Fresh cut crocosmias,10323403,Fresh cut yellow crocosmia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323400,Fresh cut crocosmias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323500,Fresh cut cytanthuses,10323501,Fresh cut bright orange cyrtanthus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323500,Fresh cut cytanthuses,10323502,Fresh cut creme cyrtanthus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323500,Fresh cut cytanthuses,10323503,Fresh cut orange cyrtanthus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323500,Fresh cut cytanthuses,10323504,Fresh cut yellow cyrtanthus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323500,Fresh cut cytanthuses,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323600,Fresh cut rumex or dock flowers,10323601,Fresh cut green dock flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323600,Fresh cut rumex or dock flowers,10323602,Fresh cut red dock flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323600,Fresh cut rumex or dock flowers,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323700,Fresh cut eryngiums,10323701,Fresh cut tinted black eryngium
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323700,Fresh cut eryngiums,10323702,Fresh cut tinted orange eryngium
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323700,Fresh cut eryngiums,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323800,Fresh cut feverfews,10323801,Fresh cut single vegmo feverfew
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323800,Fresh cut feverfews,10323802,Fresh cut double white feverfew
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323800,Fresh cut feverfews,10323803,Fresh cut snowball feverfew
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323800,Fresh cut feverfews,10323804,Fresh cut white feverfew
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323800,Fresh cut feverfews,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323900,Fresh cut forget me nots,10323901,Fresh cut blue forget me not
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323900,Fresh cut forget me nots,10323902,Fresh cut white forget me not
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10323900,Fresh cut forget me nots,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324000,Fresh cut gaillardias,10324001,Fresh cut orange gaillardia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324000,Fresh cut gaillardias,10324002,Fresh cut yellow gaillardia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324000,Fresh cut gaillardias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324100,Fresh cut gentianas,10324101,Fresh cut blue gentiana
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324100,Fresh cut gentianas,10324102,Fresh cut white gentiana
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324100,Fresh cut gentianas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324200,Fresh cut glamini gladioluses,10324201,Fresh cut pink glamini gladiolus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324200,Fresh cut glamini gladioluses,10324202,Fresh cut red glamini gladiolus
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324200,Fresh cut glamini gladioluses,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324300,Fresh cut gloriosas,10324301,Fresh cut orange gloriosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324300,Fresh cut gloriosas,10324302,Fresh cut red gloriosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324300,Fresh cut gloriosas,10324303,Fresh cut yellow gloriosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324300,Fresh cut gloriosas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324400,Fresh cut gomphrena globosa or globe amaranth,10324401,Fresh cut orange gomphrena globosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324400,Fresh cut gomphrena globosa or globe amaranth,10324402,Fresh cut pink gomphrena globosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324400,Fresh cut gomphrena globosa or globe amaranth,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324500,Fresh cut hellebores,10324501,Fresh cut green hellebore
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324500,Fresh cut hellebores,10324502,Fresh cut moonshine hellebore
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324500,Fresh cut hellebores,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324600,Fresh cut ixias,10324601,Fresh cut pink ixia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324600,Fresh cut ixias,10324602,Fresh cut white ixia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324600,Fresh cut ixias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324700,Fresh cut liatrises,10324701,Fresh cut purple liatris
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324700,Fresh cut liatrises,10324702,Fresh cut spray liatris
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324700,Fresh cut liatrises,10324703,Fresh cut white liatris
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324700,Fresh cut liatrises,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324800,Fresh cut lysimachias,10324801,Fresh cut punctata lysimachia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324800,Fresh cut lysimachias,10324802,Fresh cut vulgaris lysimachia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324800,Fresh cut lysimachias,10324803,Fresh cut white lysimachia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324800,Fresh cut lysimachias,10324804,Fresh cut yellow lysimachia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324800,Fresh cut lysimachias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324900,Fresh cut maracas,10324901,Fresh cut brown maraca
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324900,Fresh cut maracas,10324902,Fresh cut shampoo ginger maraca
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10324900,Fresh cut maracas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325000,Fresh cut marigolds,10325001,Fresh cut french marigold
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325000,Fresh cut marigolds,10325002,Fresh cut green marigold
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325000,Fresh cut marigolds,10325003,Fresh cut orange marigold
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325000,Fresh cut marigolds,10325004,Fresh cut yellow marigold
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325000,Fresh cut marigolds,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325100,Fresh cut mimosas,10325101,Fresh cut blue or purple mimosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325100,Fresh cut mimosas,10325102,Fresh cut finger mimosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325100,Fresh cut mimosas,10325103,Fresh cut floribunda or italy mimosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325100,Fresh cut mimosas,10325104,Fresh cut mirandole mimosa
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325100,Fresh cut mimosas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325200,Fresh cut nerines,10325201,Fresh cut pink nerine
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325200,Fresh cut nerines,10325202,Fresh cut white sarniensis nerine
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325200,Fresh cut nerines,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325300,Fresh cut pepperberry flowers,10325301,Fresh cut hanging pepperberry flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325300,Fresh cut pepperberry flowers,10325302,Fresh cut leafless pepperberry flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325300,Fresh cut pepperberry flowers,10325303,Fresh cut upright brazilian pepperberry flower
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325300,Fresh cut pepperberry flowers,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325400,Fresh cut phlox,10325401,Fresh cut dark pink phlox
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325400,Fresh cut phlox,10325402,Fresh cut lavender phlox
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325400,Fresh cut phlox,10325403,Fresh cut light pink phlox
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325400,Fresh cut phlox,10325404,Fresh cut white phlox
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325400,Fresh cut phlox,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325500,Fresh cut physostegias or obedient plant,10325501,Fresh cut pink physostegia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325500,Fresh cut physostegias or obedient plant,10325502,Fresh cut pods physostegia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325500,Fresh cut physostegias or obedient plant,10325503,Fresh cut white physostegia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325500,Fresh cut physostegias or obedient plant,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325600,Fresh cut saponarias,10325601,Fresh cut pink saponaria
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325600,Fresh cut saponarias,10325602,Fresh cut white saponaria
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325600,Fresh cut saponarias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325700,Fresh cut sarracenias,10325701,Fresh cut flava rugelii sarracenia
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325700,Fresh cut sarracenias,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325800,Fresh cut scillas,10325801,Fresh cut campanulata blue scilla
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325800,Fresh cut scillas,10325802,Fresh cut campanulata pink scilla
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325800,Fresh cut scillas,10325803,Fresh cut campanulata white scilla
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325800,Fresh cut scillas,10325804,Fresh cut peruviana scilla
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325800,Fresh cut scillas,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325900,Fresh cut sedums,10325901,Fresh cut brown sedum
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325900,Fresh cut sedums,10325902,Fresh cut green sedum
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325900,Fresh cut sedums,10325903,Fresh cut pink sedum
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325900,Fresh cut sedums,10325904,Fresh cut red sedum
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10325900,Fresh cut sedums,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326001,Fresh cut agrostemma
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326002,Fresh cut kniphofia or assegai poker
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326003,Fresh cut bellis perennis
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326004,Fresh cut bells of ireland or molucella
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326005,Fresh cut bird of paradise
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326006,Fresh cut blushing bride
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326007,Fresh cut buddleia or butterfly
10000000,Live Plant and Animal Material and Accessories and Supplies,10320000,Fresh cut blooms of low species or variety count flowers,10326000,Fresh cut single species or varieties of flowers,10326008,Fresh cut bupleurum griffithii
